training_loss,validation_loss,training_accuracy,validation_accuracy
0.3556991742680902,0.3786391160290712,0.87662,0.8679
0.3513178588712917,0.3735289419912229,0.8785,0.8704
0.3529819266303726,0.3730935257901052,0.87712,0.8701
0.3463047141461726,0.36879637647586266,0.88098,0.8746
0.35025514780407974,0.3698964832220108,0.8792,0.8729
0.3472120417543994,0.36861859072165887,0.87966,0.8739
0.35209529500102144,0.3750601352494993,0.87874,0.8703
0.3499726186532651,0.3749007793368807,0.87748,0.87
0.344104255518645,0.3682605588132409,0.88158,0.8743
0.34939073257700864,0.3734105868134529,0.87948,0.869
0.36961336971243935,0.3988032011659282,0.8698,0.86
0.3447456640736831,0.36656406066220276,0.88058,0.8729
0.33918870411946644,0.366163919353561,0.88264,0.8753
0.3437219172182595,0.3662923220426414,0.88122,0.8729
0.3415089724466319,0.36890430862356904,0.88102,0.8715
0.33915084753842917,0.3703218981338914,0.88286,0.8724
0.34132973565851027,0.36836562633134756,0.88082,0.873
0.3369244619860978,0.3660228794357579,0.88304,0.8736
0.3393349798343828,0.3649710361744947,0.88224,0.8749
0.3367737257838859,0.363754330262257,0.88264,0.8731
